timestamp,total_memory
1776244134,984316
1776244140,984765
1776244146,990416
1776244152,996067
1776244158,1001719
1776244164,1007370
1776244170,1013021
1776244176,1004267
1776244182,995512
1776244188,986758
1776244194,978003
1776244200,969249
1776244206,975030
1776244212,980811
1776244218,986591
1776244224,992372
1776244230,998153
1776244236,993482
1776244242,988811
1776244248,984139
1776244254,979468
1776244260,974797
1776244266,980020
1776244272,985242
1776244278,990465
1776244284,995687
1776244290,1000910
1776244296,1004927
1776244302,1008944
1776244308,1012961
1776244314,1016978
1776244320,1020995
1776244326,1017053
1776244332,1013112
1776244338,1009170
1776244344,1005229
1776244350,1001287
1776244356,1002701
1776244362,1004116
1776244368,1005530
1776244374,1006945
1776244380,1008359
1776244386,1014805
1776244392,1021252
1776244398,1027698
1776244404,1034145
1776244410,1040591
1776244416,1040474
1776244422,1040356
1776244428,1040239
1776244434,1040121
1776244440,1040004
1776244446,1034661
1776244452,1029319
1776244458,1023976
1776244464,1018634
1776244470,1013291
1776244476,1020085
1776244482,1026880
1776244488,1033674
1776244494,1040469
1776244500,1047263
1776244506,1042864
1776244512,1038465
1776244518,1034065
1776244524,1029666
1776244530,1025267
1776244536,1031195
1776244542,1037123
1776244548,1043052
1776244554,1048980
1776244560,1054908
1776244566,1049177
1776244572,1043447
1776244578,1037716
1776244584,1031986
1776244590,1026255
1776244596,1026041
1776244602,1025826
1776244608,1025612
1776244614,1025397
1776244620,1025183
1776244626,1023509
1776244632,1021834
1776244638,1020160
1776244644,1018485
1776244650,1016811
1776244656,1015950
1776244662,1015089
1776244668,1014229
1776244674,1013368
1776244680,1012507
1776244686,1013685
1776244692,1014864
1776244698,1016042
1776244704,1017221
1776244710,1018399
1776244716,1017361
1776244722,1016323
1776244728,1015286
1776244734,1014248
1776244740,1013210
1776244746,1021209
1776244752,1029208
1776244758,1037208
1776244764,1045207
1776244770,1053206
1776244776,1049285
1776244782,1045364
1776244788,1041444
1776244794,1037523
1776244800,1033602
1776244806,1038454
1776244812,1043306
1776244818,1048158
1776244824,1053010
1776244830,1057862
1776244836,1052938
1776244842,1048014
1776244848,1043090
1776244854,1038166
1776244860,1033242
1776244866,1032632
1776244872,1032022
1776244878,1031411
1776244884,1030801
1776244890,1030191
1776244896,1037260
1776244902,1044330
1776244908,1051399
1776244914,1058469
1776244920,1065538
1776244926,1057609
1776244932,1049680
1776244938,1041752
1776244944,1033823
1776244950,1025894
1776244956,1024324
1776244962,1022753
1776244968,1021183
1776244974,1019612
1776244980,1018042
1776244986,1025679
1776244992,1033316
1776244998,1040952
1776245004,1048589
1776245010,1056226
1776245016,1049749
1776245022,1043272
1776245028,1036796
1776245034,1030319
1776245040,1023842
1776245046,1033942
1776245052,1044042
1776245058,1054142
1776245064,1064242
1776245070,1074342
1776245076,1060180
1776245082,1046017
1776245088,1031855
1776245094,1017692
1776245100,1003530
1776245106,999693
1776245112,995856
1776245118,992020
1776245124,988183
1776245130,984346
1776245136,982820
1776245142,981295
1776245148,979769
1776245154,978244
1776245160,976718
1776245166,977117
1776245172,977517
1776245178,977916
1776245184,978316
1776245190,978715
1776245196,978906
1776245202,979097
1776245208,979288
1776245214,979479
1776245220,979670
1776245226,979953
1776245232,980236
1776245238,980520
1776245244,980803
1776245250,981086
1776245256,985925
1776245262,990764
1776245268,995604
1776245274,1000443
1776245280,1005282
1776245286,1002595
1776245292,999908
1776245298,997220
1776245304,994533
1776245310,991846
1776245316,987169
1776245322,982492
1776245328,977816
1776245334,973139
1776245340,968462
1776245346,969111
1776245352,969760
1776245358,970408
1776245364,971057
1776245370,971706
1776245376,975468
1776245382,979229
1776245388,982991
1776245394,986752
1776245400,990514
1776245406,989611
1776245412,988708
1776245418,987804
1776245424,986901
1776245430,985998
1776245436,983980
1776245442,981961
1776245448,979943
1776245454,977924
1776245460,975906
1776245466,977417
1776245472,978928
1776245478,980439
1776245484,981950
1776245490,983461
1776245496,984397
1776245502,985333
1776245508,986269
1776245514,987205
1776245520,988141
1776245526,991635
1776245532,995130
1776245538,998624
1776245544,1002119
1776245550,1005613
1776245556,1003904
1776245562,1002196
1776245568,1000487
1776245574,998779
1776245580,997070
1776245586,996780
1776245592,996491
1776245598,996201
1776245604,995912
1776245610,995622
1776245616,994192
1776245622,992761
1776245628,991331
1776245634,989900
1776245640,988470
1776245646,986835
1776245652,985199
1776245658,983564
1776245664,981928
1776245670,980293
1776245676,985827
1776245682,991362
1776245688,996896
1776245694,1002431
1776245700,1007965
1776245706,1004235
1776245712,1000504
1776245718,996774
1776245724,993043
1776245730,989313
1776245736,989596
1776245742,989879
1776245748,990163
1776245754,990446
1776245760,990729
1776245766,991819
1776245772,992908
1776245778,993998
1776245784,995087
1776245790,996177
1776245796,995231
1776245802,994284
1776245808,993338
1776245814,992391
1776245820,991445
1776245826,992365
1776245832,993285
1776245838,994205
1776245844,995125
1776245850,996045
1776245856,995072
1776245862,994099
1776245868,993127
1776245874,992154
1776245880,991181
1776245886,991167
1776245892,991153
1776245898,991140
1776245904,991126
1776245910,991112
1776245916,991682
1776245922,992251
1776245928,992821
1776245934,993390
1776245940,993960
1776245946,994149
1776245952,994338
1776245958,994526
1776245964,994715
1776245970,994904
1776245976,998516
1776245982,1002128
1776245988,1005740
1776245994,1009352
1776246000,1012964
1776246006,1009402
1776246012,1005841
1776246018,1002279
1776246024,998718
1776246030,995156
1776246036,996367
1776246042,997578
1776246048,998790
1776246054,1000001
1776246060,1001212
1776246066,1000097
1776246072,998982
1776246078,997867
1776246084,996752
1776246090,995637
1776246096,997178
1776246102,998718
1776246108,1000259
1776246114,1001799
1776246120,1003340
1776246126,1002243
1776246132,1001145
1776246138,1000048
1776246144,998950
1776246150,997853
1776246156,997987
1776246162,998121
1776246168,998256
1776246174,998390
1776246180,998524
1776246186,999016
1776246192,999508
1776246198,1000000
1776246204,1000492
1776246210,1000984
1776246216,1004687
1776246222,1008389
1776246228,1012092
1776246234,1015794
1776246240,1019497
1776246246,1017294
1776246252,1015092
1776246258,1012889
1776246264,1010687
1776246270,1008484
1776246276,1007840
1776246282,1007196
1776246288,1006553
1776246294,1005909
1776246300,1005265
1776246306,1010579
1776246312,1015893
1776246318,1021208
1776246324,1026522
1776246330,1031836
1776246336,1030854
1776246342,1029871
1776246348,1028889
1776246354,1027906
1776246360,1026924
1776246366,1023850
1776246372,1020777
1776246378,1017703
1776246384,1014630
1776246390,1011556
1776246396,1011938
1776246402,1012321
1776246408,1012703
1776246414,1013086
1776246420,1013468
1776246426,1013667
1776246432,1013866
1776246438,1014066
1776246444,1014265
1776246450,1014464
1776246456,1015068
1776246462,1015672
1776246468,1016276
1776246474,1016880
1776246480,1017484
1776246486,1017586
1776246492,1017689
1776246498,1017791
1776246504,1017894
1776246510,1017996
1776246516,1022420
1776246522,1026844
1776246528,1031269
1776246534,1035693
1776246540,1040117
1776246546,1041391
1776246552,1042665
1776246558,1043940
1776246564,1045214
1776246570,1046488
1776246576,1043769
1776246582,1041050
1776246588,1038330
